FrameNum,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Coeff_0,Coeff_1,Coeff_2,Coeff_3,Coeff_4,Coeff_5,P1,P2,Time
652,254.5446916,201.3578903,239.4034252,288.76461,194.3630623,242.2601907,1.91E-12,-4.72E-09,4.34E-06,-0.001458653,0.302034175,425.6966525,0,0,26.08
653,254.6566316,201.4869723,239.4034252,289.5807314,193.1967909,240.9688777,1.57E-12,-3.98E-09,3.74E-06,-0.001214977,0.255659418,429.0360318,0,0,26.12
654,254.6566316,200.4894012,239.8707986,289.5807314,193.380454,241.2819927,2.16E-12,-5.31E-09,4.88E-06,-0.001675344,0.34393685,422.7722276,0,0,26.16
656,254.6566316,200.4894012,240.6075643,288.2585645,194.1803286,241.9194081,2.39E-12,-5.81E-09,5.25E-06,-0.001800905,0.361506775,421.9175406,0,0,26.24
657,254.5446916,201.4199593,239.4034252,289.2766842,193.1967909,242.2601907,1.95E-12,-4.87E-09,4.52E-06,-0.001551548,0.323319908,423.9951061,0,0,26.28
658,254.5446916,201.3578903,238.951878,288.76461,194.1803286,242.2601907,1.57E-12,-4.05E-09,3.85E-06,-0.001292793,0.272536369,427.9814364,0,0,26.32
659,254.5446916,202.4178846,238.951878,289.6791328,194.0025773,241.006224,1.35E-12,-3.48E-09,3.30E-06,-0.001045168,0.220980039,431.9387737,0,0,26.36
660,254.5446916,201.4199593,239.1756677,290.0844705,194.1803286,241.3068586,1.02E-12,-2.73E-09,2.65E-06,-0.000777434,0.171220016,435.1234887,0,0,26.4
661,254.5446916,200.4220547,240.6075643,289.5807314,194.3630623,240.6595105,1.94E-12,-4.83E-09,4.48E-06,-0.001524684,0.314977652,424.9214618,0,0,26.44
662,255.6501516,200.4220547,240.6075643,289.0830331,193.380454,241.2819927,1.60E-12,-4.09E-09,3.88E-06,-0.001288975,0.274992738,427.2883614,0,0,26.48
663,255.6501516,200.4894012,238.6629422,290.4083332,193.380454,240.9688777,1.39E-12,-3.60E-09,3.45E-06,-0.001115596,0.242786126,429.4952261,0,0,26.52
664,254.7724475,200.4894012,239.6351393,289.5807314,193.380454,240.6595105,1.64E-12,-4.17E-09,3.91E-06,-0.001283398,0.267933728,428.3620362,0,0,26.56
665,254.5446916,201.4869723,240.6075643,289.1712296,193.1967909,241.611258,1.49E-12,-3.88E-09,3.72E-06,-0.001237537,0.264663835,428.2298188,0,0,26.6
666,254.5446916,201.4199593,239.1756677,287.8506557,194.1803286,242.2601907,1.60E-12,-4.06E-09,3.78E-06,-0.00122521,0.253691395,429.6083538,0,0,26.64
667,253.5507839,201.4199593,239.1756677,285.8548583,195.3458472,244.5342512,1.55E-12,-3.92E-09,3.64E-06,-0.001172647,0.248146516,429.6492991,0,0,26.68
668,253.5507839,202.3561217,237.5394704,285.6168763,196.1479034,245.2039967,1.44E-12,-3.67E-09,3.42E-06,-0.00108592,0.226169443,431.8088684,0,0,26.72
669,252.4480145,203.3543705,236.1397891,285.7866337,196.7866865,246.2884488,1.34E-12,-3.49E-09,3.32E-06,-0.001095855,0.237801154,430.2507578,0,0,26.76
670,252.3430205,203.3543705,236.1397891,283.7463656,198.5950654,246.7164364,1.09E-12,-2.93E-09,2.83E-06,-0.000888157,0.195211179,433.6147826,0,0,26.8
671,251.4537731,204.3526364,234.7530617,283.9524608,198.5950654,247.6812468,1.27E-12,-3.27E-09,3.07E-06,-0.000974387,0.209222252,432.7754621,0,0,26.84
672,251.3483638,205.3509192,234.7530617,283.9524608,197.6081982,247.6812468,1.03E-12,-2.80E-09,2.73E-06,-0.000877662,0.200687354,432.4297855,0,0,26.88
673,250.4595776,204.3526364,234.7530617,281.9521236,198.5950654,250.3197955,9.43E-13,-2.56E-09,2.47E-06,-0.000750856,0.175266119,434.4192103,0,0,26.92
674,250.3537497,205.3509192,235.7328997,280.6652811,199.4241711,249.3531632,8.43E-13,-2.36E-09,2.33E-06,-0.00071271,0.168042851,435.1655948,0,0,26.96
675,249.3591787,205.3509192,233.5743993,280.9127979,200.4120755,250.7847683,8.02E-13,-2.23E-09,2.18E-06,-0.000632374,0.150644272,436.4162534,0,0,27
676,249.4654285,205.3509192,233.1887647,281.1778796,201.2486025,251.2687804,1.19E-12,-3.13E-09,2.98E-06,-0.000982275,0.217799183,431.8457842,0,0,27.04
677,249.2568956,206.3492186,233.0021459,280.8451531,200.9601951,252.2399651,1.28E-12,-3.32E-09,3.14E-06,-0.001055115,0.233979455,430.2821026,0,0,27.08
678,249.2568956,207.2920645,232.0193957,278.9193432,201.1019642,253.7183478,6.09E-13,-1.77E-09,1.75E-06,-0.000468879,0.118367806,439.0424451,0,0,27.12
679,248.2619584,207.3475343,231.836149,279.2292965,201.950489,253.4916172,8.27E-13,-2.30E-09,2.25E-06,-0.000701809,0.167489696,435.0709056,0,0,27.16
680,248.2619584,207.3475343,230.6729286,277.3463539,202.9408781,255.0019608,1.43E-12,-3.67E-09,3.43E-06,-0.001188799,0.263367717,428.1537675,0,0,27.2
681,247.2670621,208.2906623,231.3114783,277.0415131,202.9408781,256.5345981,1.17E-12,-3.11E-09,2.97E-06,-0.00102131,0.233862901,429.930371,0,0,27.24
682,246.2722071,208.2906623,229.1724242,275.8550344,205.7790077,257.1089263,8.51E-13,-2.30E-09,2.18E-06,-0.000669321,0.161721098,435.4155674,0,0,27.28
683,246.0772237,209.2390977,229.0087335,275.2816739,205.7790077,257.7013776,1.17E-12,-3.08E-09,2.92E-06,-0.001015308,0.233980135,429.9680132,0,0,27.32
684,245.0816191,208.2906623,228.8492954,273.4849173,207.5114455,257.1478174,1.41E-12,-3.59E-09,3.32E-06,-0.001168716,0.26132166,428.138997,0,0,27.36
685,245.0816191,210.2379604,227.7059507,273.9069185,207.3933461,259.1158042,9.25E-13,-2.54E-09,2.46E-06,-0.000847101,0.203836491,432.0044776,0,0,27.4
686,244.0860504,211.2368339,226.5656638,272.6774651,207.3933461,259.9249892,7.89E-13,-2.11E-09,1.97E-06,-0.000587458,0.142647976,437.3112008,0,0,27.44
687,245.0816191,211.2368339,226.5656638,272.1562051,207.3933461,261.8950171,1.02E-12,-2.70E-09,2.53E-06,-0.000841166,0.196341103,433.0145459,0,0,27.48
688,244.0860504,210.2878979,226.4177555,271.6486702,210.3734774,261.3962509,8.13E-13,-2.13E-09,1.93E-06,-0.000558305,0.133379316,438.3938733,0,0,27.52
689,244.1823089,211.2368339,225.2842649,270.4403816,209.267771,264.0473442,8.79E-13,-2.26E-09,2.03E-06,-0.000609783,0.145743008,437.1306145,0,0,27.56
690,242.0020661,211.2368339,224.0178564,268.7824399,211.047388,264.5996977,6.64E-13,-1.72E-09,1.52E-06,-0.000394387,0.101306137,440.8355811,0,0,27.6
691,241.9132076,212.235718,223.7587987,268.343064,211.8537231,265.1886121,9.22E-13,-2.38E-09,2.15E-06,-0.000691728,0.163015216,435.9244525,0,0,27.64
692,240.9169982,214.1891687,223.5173371,267.9178979,211.8537231,264.9396158,8.06E-13,-2.10E-09,1.91E-06,-0.000608038,0.148134125,437.0286563,0,0,27.68
693,240.8318916,214.1891687,222.6432123,267.9178979,212.7627787,264.9396158,5.89E-13,-1.59E-09,1.46E-06,-0.000413673,0.107472201,440.1677207,0,0,27.72
694,241.9132076,213.1900561,222.6432123,267.1516423,212.9413065,265.0622568,1.03E-12,-2.67E-09,2.44E-06,-0.000838737,0.198216731,432.89072,0,0,27.76
695,241.006224,212.235718,223.7587987,267.1516423,212.9413065,265.3186763,1.36E-12,-3.38E-09,3.03E-06,-0.001063617,0.240429882,429.774361,0,0,27.8
696,242.0950227,212.2851855,222.7666941,265.7536453,213.0375554,266.0545057,7.81E-13,-2.03E-09,1.82E-06,-0.000556612,0.145152181,436.4636724,0,0,27.84
697,241.006224,212.235718,221.5310362,266.3268668,214.8418023,267.8002987,1.12E-12,-2.82E-09,2.53E-06,-0.000870941,0.207465385,432.0145032,0,0,27.88
698,239.9208203,214.1891687,220.3111436,264.2139285,215.6710458,268.2629307,7.60E-13,-1.97E-09,1.76E-06,-0.000550832,0.142626612,437.0562015,0,0,27.92
699,237.8423848,215.1487857,219.0091322,263.3704615,217.5178154,269.8981289,6.96E-13,-1.81E-09,1.62E-06,-0.000524011,0.139114402,437.1546839,0,0,27.96
700,237.8423848,217.1474154,216.8340379,262.6194966,218.3872707,270.5346558,1.08E-12,-2.63E-09,2.27E-06,-0.000771396,0.179821501,434.8543509,0,0,28
701,235.766834,217.1474154,217.66488,261.3541658,220.2748283,271.3613827,6.22E-13,-1.50E-09,1.24E-06,-0.000349244,0.099681359,440.4386506,0,0,28.04
702,235.8495283,218.1467396,216.6679487,260.9693469,219.2760817,273.263609,6.56E-13,-1.60E-09,1.32E-06,-0.000382131,0.104300151,440.3020898,0,0,28.08
705,235.8495283,217.1865558,215.6710458,259.7383299,222.3240878,274.220714,8.88E-13,-2.07E-09,1.65E-06,-0.00049769,0.127840216,438.4245175,0,0,28.2
706,235.766834,218.1467396,214.5972973,257.5266976,222.2723555,276.1467001,5.28E-13,-1.29E-09,1.03E-06,-0.000280818,0.094424208,440.233055,0,0,28.24
707,234.7701003,219.14607,213.3963449,257.1225389,223.1815405,277.0288794,3.87E-13,-9.46E-10,7.00E-07,-0.000140294,0.062797037,443.0062252,0,0,28.28
708,232.6972282,220.1113355,212.2851855,255.7068634,225.1088626,277,6.46E-13,-1.58E-09,1.30E-06,-0.000430169,0.124088764,438.2821963,0,0,28.32
709,231.6246964,222.0810663,210.1927687,256.4995127,225.0555487,279.0161286,1.08E-13,-2.50E-10,5.58E-08,0.00010529,0.013845028,446.6973598,0,0,28.36
710,231.6246964,222.0810663,210.1523257,254.3324596,227.0352396,279.0645087,5.29E-13,-1.26E-09,9.72E-07,-0.00029169,0.091713759,441.2591241,0,0,28.4
711,231.6246964,222.0810663,209.117192,254.2833066,228.035085,280.0874863,5.55E-13,-1.34E-09,1.05E-06,-0.000327508,0.09965186,440.538472,0,0,28.44
712,230.6274051,222.1103329,209.153054,253.2390175,228.019736,280.0874863,3.90E-13,-9.55E-10,7.04E-07,-0.000184374,0.072887752,442.3677971,0,0,28.48
715,230.6274051,223.0807029,208.0865205,252.0972035,229.0087335,282.2144575,3.27E-13,-8.37E-10,6.33E-07,-0.000186454,0.078878238,441.6902496,0,0,28.6
716,229.7063343,224.0803427,208.0600875,252.0714185,229.0021834,282.2994864,8.65E-13,-1.99E-09,1.54E-06,-0.000519608,0.132827311,438.4769604,0,0,28.64
718,228.6328935,224.0803427,208.0600875,252.0714185,229.0021834,282.2994864,5.28E-13,-1.26E-09,9.75E-07,-0.000320426,0.102376811,439.9982329,0,0,28.72
719,229.6301374,223.0807029,208.0600875,252.1269521,230.0086955,281.256111,4.28E-13,-1.06E-09,8.48E-07,-0.00029867,0.108755678,438.5909909,0,0,28.76
720,230.7032726,223.1098384,208.0865205,251.1274577,229.0087335,283.2137002,1.29E-12,-2.99E-09,2.43E-06,-0.000875728,0.200774188,433.7500459,0,0,28.8
721,230.7032726,223.1815405,206.0873601,249.0321264,231.0086578,285.5065674,8.07E-13,-1.96E-09,1.60E-06,-0.000584373,0.163625451,434.8948961,0,0,28.84
722,228.6328935,224.0803427,205.02195,248,232.0021552,286.9233347,2.32E-13,-5.51E-10,2.83E-07,-1.61E-05,0.039131516,445.0029515,0,0,28.88
723,226.4972406,226.079632,202,244.1659272,235.0765833,289.8844597,6.92E-13,-1.55E-09,1.11E-06,-0.000387752,0.118834566,438.6179047,0,0,28.92
724,223.3786024,229.0196498,201.0621794,242.5283489,237.303603,291.0463881,-6.22E-14,1.13E-10,-2.60E-07,0.000119387,0.019366854,446.3359033,0,0,28.96
725,221.3820228,232.0086205,198.1615503,242.0020661,238.4722206,293.4655005,1.76E-13,-4.40E-10,2.22E-07,-9.84E-05,0.05885885,444.0665268,0,0,29
726,220.2748283,233.0085835,197.2054766,240.2019983,239.6038397,293.8196726,4.00E-13,-9.42E-10,6.61E-07,-0.000294478,0.097233543,441.3723993,0,0,29.04
727,220.2748283,233.0021459,197.2054766,240.2019983,238.5372088,294.9847454,3.40E-13,-8.17E-10,5.62E-07,-0.00025098,0.08692479,442.2898036,0,0,29.08
728,220.3270297,231.0194797,197.1243263,240.1041441,240.4682931,295.4352721,6.90E-13,-1.64E-09,1.32E-06,-0.000586596,0.167373481,434.8370381,0,0,29.12
729,221.3820228,231.0194797,197.0913494,239.9208203,239.4096907,295.2642884,5.83E-15,-1.96E-11,-1.80E-07,7.89E-05,0.03175999,444.9782579,0,0,29.16
730,221.4429949,230.0195644,196.0918152,238.2120904,240.4079866,297.9345566,-4.59E-13,1.06E-09,-1.14E-06,0.000461675,-0.034045762,449.1015134,0,0,29.2
731,219.3855054,231.0086578,195.2075818,235.5525419,242.5963726,299.2824753,5.83E-14,-1.00E-10,-1.61E-07,6.80E-05,0.034354106,445.0002813,0,0,29.24
732,217.278623,234,192.3746345,234.478144,244.9020212,300.7457398,7.97E-14,-2.57E-10,9.20E-08,-0.000123367,0.0832193,440.8511877,0,0,29.28
733,215.2324325,237.0084387,190.7590103,232.467202,245.4893073,302.4979339,-1.68E-13,3.51E-10,-4.67E-07,9.06E-05,0.037105996,444.3989086,0,0,29.32
734,213.1501818,239.0083681,189.855208,230.4365422,246.9534369,303.441922,2.96E-13,-6.74E-10,3.80E-07,-0.000249075,0.094511255,441.2978436,0,0,29.36
735,212.1155346,239.0188277,188.8597363,230.4365422,247.9455585,304.6850833,-6.61E-14,1.00E-10,-2.33E-07,-3.06E-05,0.058281432,443.4072085,0,0,29.4
736,213.1900561,238.0084032,187.7711373,230.2433495,248.8151925,304.4010512,-1.74E-13,3.84E-10,-5.31E-07,0.000117758,0.030942066,445.1778353,0,0,29.44
737,212.235718,237.0021097,189.6760396,229.261859,248.5819784,306.0408469,-2.05E-13,4.45E-10,-5.86E-07,0.00015367,0.023163099,445.8726297,0,0,29.48
738,214.2335175,236.0021186,188.6796226,227.1079039,249.5756398,307.561376,-5.04E-13,1.15E-09,-1.23E-06,0.000433801,-0.030730122,449.8626129,0,0,29.52
739,212.235718,238.0021008,187.8643127,226.920691,249.9299902,309.0129447,3.10E-13,-7.35E-10,4.29E-07,-0.000280309,0.112261274,439.1766408,0,0,29.56
740,210.1927687,239.0188277,185.0837648,226.0619384,252.3014071,310.8649224,-3.73E-13,8.40E-10,-9.52E-07,0.000266454,0.007075492,446.686624,0,0,29.6
741,208.0865205,241.0331927,184.3176606,223.3942703,253.0237143,312.2707159,-3.23E-13,7.05E-10,-8.32E-07,0.000200351,0.015260766,446.6808297,0,0,29.64
742,207.1183237,242.0516474,182.5842271,222.524156,255.4760263,313.8295716,-6.92E-14,9.24E-11,-2.73E-07,-6.06E-05,0.068863186,442.7777154,0,0,29.68
743,205.0609665,243.0740628,181.7278185,221.8400325,256.7975857,314.0143309,1.93E-13,-5.27E-10,2.95E-07,-0.000318433,0.121852546,438.7993744,0,0,29.72
744,206.1188977,243.0514349,179.8888546,219.9204402,256.9708155,315.6960564,-8.92E-14,1.62E-10,-3.63E-07,-2.80E-05,0.065870493,442.6216613,0,0,29.76
745,206.1188977,244.0512241,179.7470445,219.5358741,256.7975857,316.461688,-2.36E-13,5.14E-10,-7.05E-07,0.000134681,0.029386999,445.7877053,0,0,29.8
746,205.1194774,244.0512241,179.8888546,218.579505,257.9554225,317.2380809,-7.83E-13,1.68E-09,-1.63E-06,0.000471492,-0.026629722,449.1962947,0,0,29.84
747,204.0882162,244.0512241,178.7568181,218.2200724,258.1317493,318.0251562,-3.98E-13,8.33E-10,-9.49E-07,0.000214029,0.017108295,446.4254801,0,0,29.88
748,203.1206538,245.0510151,179.0474797,216.6217902,258.4956479,319.2256255,-4.47E-13,9.52E-10,-1.07E-06,0.000262242,0.007541137,447.2761998,0,0,29.92
749,203.061567,246.0731599,177.0706074,215.6756824,259.4783228,320.7896507,-5.14E-13,1.04E-09,-1.11E-06,0.000252066,0.012109308,446.8792473,0,0,29.96
750,202.0890893,246.0731599,175.4137965,214.4481289,262.0114501,322.0248438,-6.87E-13,1.46E-09,-1.50E-06,0.000412776,-0.018042479,449.1494332,0,0,30
751,200.0624902,247.1295207,174.5966781,213.2510258,262.6118809,324.2298567,-7.96E-13,1.62E-09,-1.56E-06,0.000390228,-0.008495187,448.0092221,0,0,30.04
752,199.0628042,248.1289987,173.7872262,210.0214275,265.1980392,326.1180768,-2.08E-15,-1.49E-10,-9.30E-08,-0.000202633,0.104627379,440.2026922,0,0,30.08
753,198.022726,250.1619475,172.002907,210.3948669,263.9109698,325.7069235,-7.72E-13,1.58E-09,-1.55E-06,0.000361025,-0.004280886,447.8000685,0,0,30.12
754,197.040605,249.1625975,172.1917536,209.8475637,266.0864521,326.2590995,-2.19E-13,2.44E-10,-3.45E-07,-0.000155791,0.101861677,440.0421464,0,0,30.16
755,198.0403999,250.1999201,172.1917536,210.3948669,264.8848807,326.1809314,-1.09E-13,4.15E-11,-2.12E-07,-0.000176766,0.094160776,441.5180205,0,0,30.2
756,198.0631213,249.0983741,171.0204666,209.0932806,265.635088,328.8920796,-2.38E-13,2.71E-10,-3.74E-07,-0.000128461,0.09931065,439.8249541,0,0,30.24
757,198.0631213,248.1289987,172.002907,207.2389925,266.6102024,328.0137192,-5.53E-13,1.00E-09,-1.01E-06,0.000134248,0.04745789,443.7999663,0,0,30.28
758,197.040605,250.0979808,171.0204666,205.2340128,267.0599184,330.0575707,-6.66E-13,1.23E-09,-1.22E-06,0.000214542,0.032847515,444.8440098,0,0,30.32
759,195.0230756,251.1613028,169.2483382,205,268.9721175,331.3397048,-7.75E-14,-1.60E-10,1.03E-08,-0.000314129,0.134254747,437.7699177,0,0,30.36
760,194.010309,253.2390175,166.9281282,204.0122545,269.9666646,331.0377622,-1.22E-12,2.45E-09,-2.28E-06,0.000617494,-0.049664219,451.376765,0,0,30.4
761,192.0104164,254.3324596,166.1715981,203.4944717,270.7489612,330.9456149,-1.17E-12,2.18E-09,-1.89E-06,0.000380311,0.007935058,446.5183166,0,0,30.44
762,193,253.3337719,167.3708457,203.4944717,271.713084,330.9456149,-1.60E-12,3.16E-09,-2.75E-06,0.000732273,-0.061345117,451.3929854,0,0,30.48
763,194.0025773,254.2833066,167.1466422,203.5313244,269.2582404,331.887029,-1.54E-12,3.11E-09,-2.78E-06,0.00078215,-0.071940139,452.0330265,0,0,30.52
764,194.0231945,253.1975513,167.6931722,204.5018337,268.4939478,331.5071643,-8.00E-13,1.47E-09,-1.38E-06,0.000233045,0.032299317,444.7177259,0,0,30.56
765,195.0410213,251.1613028,168.4666139,203.6786685,269.215527,331.8508701,-1.21E-12,2.37E-09,-2.15E-06,0.000547349,-0.023096299,448.3003234,0,0,30.6
766,195.0102561,252.1983346,170.6282509,209.1721779,266.0620228,325.0984466,-1.06E-12,2.20E-09,-2.08E-06,0.000552578,-0.041839124,450.9266115,0,0,30.64
767,197.010152,250.1999201,173.3666635,214.4784371,262.9372549,321.1370424,-5.32E-13,1.08E-09,-1.14E-06,0.000208156,0.015313766,447.1393124,0,0,30.68
768,201.0223868,247.1639132,178.5385113,220.4109798,257.8933888,314.3564855,-8.19E-13,1.77E-09,-1.68E-06,0.000447128,-0.030066992,450.2784603,0,0,30.72
769,207.1183237,243.0514349,185.4319282,225.8007972,251.8829093,307.7027787,-8.97E-13,1.95E-09,-1.82E-06,0.00057368,-0.056926691,451.9454518,0,0,30.76
770,213.2838484,237.0021097,190.5150913,231.9698256,246.2722071,300.7457398,-7.49E-14,1.50E-10,-3.08E-07,5.33E-05,0.041778997,444.6294902,0,0,30.8
771,221.4429949,231.0346294,196.0637651,235.9364321,240.3518255,297.2355968,-5.52E-13,1.29E-09,-1.36E-06,0.000575099,-0.061130916,451.3655924,0,0,30.84
772,225.5681715,228.0789337,200,238.302329,237.0759372,293.4706118,-3.50E-14,5.99E-11,-2.64E-07,0.000161314,0.019998215,445.6177725,0,0,30.88
773,227.6356738,227.1079039,200.0025,241.1327435,235.0340401,291.8715471,-7.12E-15,5.67E-11,-3.17E-07,0.000223322,-0.000497878,447.3533184,0,0,30.92
774,226.5656638,226.055303,201,241.2073797,236.0529602,290.1189411,-2.59E-13,5.75E-10,-7.05E-07,0.000346898,-0.020297379,448.5404501,0,0,30.96
775,225.4351348,228.035085,201.0223868,243.2961159,236.1715478,288.2568299,2.09E-14,-8.37E-11,-8.86E-08,6.60E-05,0.029170392,445.513776,0,0,31
776,225.4351348,229.0196498,201.0223868,244.2949038,235.1722773,288.1336495,3.57E-13,-8.15E-10,5.20E-07,-0.000173582,0.070593113,442.930668,0,0,31.04
777,225.4994457,229.0349318,202.0099007,246.1645791,234.1046774,285.5801114,4.45E-14,-1.65E-10,3.02E-08,7.15E-06,0.039306218,444.6567392,0,0,31.08
778,227.563178,226.055303,204.002451,248.0181445,233.0343322,285.926564,1.33E-12,-3.08E-09,2.51E-06,-0.000960907,0.222309729,431.6772618,0,0,31.12
779,229.6301374,224.1093483,206.0606707,249.008032,231.0021645,285.4487695,1.09E-12,-2.57E-09,2.11E-06,-0.000794853,0.197730409,432.7720239,0,0,31.16
780,230.7032726,222.1440974,207.1183237,250.0719896,230.03478,285.2963372,8.00E-13,-1.94E-09,1.56E-06,-0.000538093,0.146372533,436.7262034,0,0,31.2
781,230.7032726,221.144749,206.1188977,250.0719896,230.03478,286.3424523,6.84E-13,-1.64E-09,1.29E-06,-0.000431884,0.129410685,437.7131051,0,0,31.24
782,229.6301374,223.1098384,206.0606707,249.008032,232.0021552,285.5678553,9.96E-13,-2.29E-09,1.80E-06,-0.000636642,0.16432006,435.5780035,0,0,31.28
783,227.4950549,226.1083811,205.0097559,247.018218,232.0193957,286.09439,1.28E-13,-2.42E-10,-3.20E-08,0.000110776,0.01547407,446.5639626,0,0,31.32
784,227.4950549,228.035085,203.002463,247.0991704,233.0772404,285.3769437,1.20E-13,-2.87E-10,6.28E-08,3.94E-05,0.027490017,446.1761676,0,0,31.36
785,226.4332131,228.035085,203.002463,246.0995733,233.1051265,284.3817856,4.13E-13,-9.32E-10,5.98E-07,-0.000163952,0.059051833,444.4120541,0,0,31.4
786,227.4950549,228.035085,203,247.0506021,232.0538731,285.0982287,1.51E-13,-3.82E-10,1.88E-07,-2.89E-05,0.045696522,444.1688522,0,0,31.44
787,228.560714,226.079632,205.02195,248.0020161,232.0021552,283.7058336,-8.33E-14,1.76E-10,-3.25E-07,0.000212334,-0.001638263,447.5797214,0,0,31.48
788,230.6274051,223.1098384,206.0873601,248.0503981,231.0021645,283.3460781,5.63E-13,-1.37E-09,1.08E-06,-0.000372477,0.120136197,438.1758387,0,0,31.52
789,230.7032726,223.1815405,206.1188977,249.0983741,230.0195644,284.2973795,4.92E-13,-1.20E-09,9.09E-07,-0.000286988,0.103252631,439.3417442,0,0,31.56
790,231.7002374,222.1440974,206.0873601,249.0501957,230.0086955,285.3436525,5.18E-13,-1.31E-09,1.05E-06,-0.000357355,0.118085445,438.3161471,0,0,31.6
791,229.6301374,223.1098384,205.0390207,250.002,231.0021645,285.5678553,7.29E-13,-1.65E-09,1.21E-06,-0.000385694,0.112534701,439.4251794,0,0,31.64
